0.001
0.005
0.01
0.019
0.029
0.043
0.058
0.081
0.098
0.12
0.149
0.179
0.206
0.253
0.271
0.315
0.362
0.4
0.448
0.488
0.546
0.599
0.656
0.712
0.772
0.829
0.89
0.975
1.04
1.116
1.197
1.268
1.362
1.435
1.556
1.626
1.684
1.806
1.898
2.053
2.085
2.22
2.297
2.422
2.496
2.654
2.792
2.88
3.042
0.001
0.006
0.011
0.019
0.03
0.043
0.061
0.077
0.101
0.12
0.147
0.177
0.207
0.236
0.275
0.322
0.355
0.403
0.451
0.508
0.545
0.606
0.655
0.726
0.771
0.831
0.907
0.963
1.035
1.11
1.191
1.266
1.356
1.426
1.574
1.634
1.993
2.07
2.02
2.116
2.094
2.197
2.306
2.541
2.564
2.694
2.79
2.908
3.003
3.132
3.23
3.401
3.577
3.651
3.842
4.014
4.167
4.289
4.367
4.543
4.666
4.815
4.982
5.155
5.343
5.441
5.871
5.854
5.953
6.193
6.345
6.52
6.706
6.924
7.106
7.206
7.439
7.645
7.875
8.001
8.206
8.438
8.648
8.844
9.109
9.338
9.491
9.719
10.05
10.359
10.425
10.578
10.947
11.198
11.382
12.833
13.219
12.403
12.782
0.001
0.005
0.011
0.019
0.029
0.043
0.062
0.076
0.099
0.123
0.15
0.178
0.202
0.24
0.278
0.315
0.362
0.402
0.446
0.494
0.555
0.601
0.651
0.722
0.79
0.85
0.916
0.976
1.068
1.1429999999999998
1.22
1.2819999999999998
1.3789999999999998
1.447
1.519
1.6249999999999998
1.7319999999999995
1.9009999999999898
1.9959999999999891
2.104999999999989
2.206999999999989
2.3109999999999893
2.414999999999989
2.523999999999989
2.720999999999989
2.780999999999989
2.880999999999989
3.017999999999989
3.111999999999989
3.233999999999989
3.401999999999989
3.5169999999999892
3.739999999999989
3.791999999999989
3.912999999999989
4.0910000000000295
4.222000000000033
4.323000000000033
4.469000000000033
4.576000000000033
4.746000000000033
4.9140000000000335
5.101000000000033
5.259000000000033
5.386000000000033
5.552000000000033
5.715000000000033
5.882000000000033
6.093000000000033
6.274000000000033
6.392000000000033
6.611000000000033
6.788000000000033
6.968000000000033
7.179000000000033
7.336000000000033
7.535000000000033
7.759000000000033
7.936000000000033
8.215999999999946
8.386999999999947
8.524999999999945
8.758999999999947
8.939999999999946
9.157999999999944
9.426999999999945
9.624999999999945
9.821999999999946
10.001999999999946
10.249999999999945
10.512999999999947
10.622999999999944
10.976999999999947
11.211999999999945
12.111999999999966
15.124000000000061
12.557999999999947
13.987000000000037
14.920999999999964
